Timestamp,ID,CGPA,Self_Learning_SCORE,Memory_Capability_SCORE,Programming_CONTEST,Code_Force_PRACTICE,KAGGLE_PRACTICE,Study_Hours_PER_DAY,NUMBER_OF_INTERNSHIP,JOB_ROLE,Specialization
,2010273,3.87,7,7,0,0,0,4,2,Data Analyst,Data Science 
,2010274,3.35,6,6,0,0,0,3,1,App Developer,Software Engineering 
,2010275,3.63,8,8,2,4,4,5,2,ML engineer,Data Science 
,2010276,3.54,7,7,1,2,2,3,1,Data Engineer,Data Science 
,2010277,3.59,8,8,0,0,0,3,3,Data Engineer,Data Science 
,2010278,3.48,7,7,0,0,0,3,2,Web Developer,Software Engineering 
,2010279,3.57,8,7,0,0,3,5,1,Data Engineer,Data Science 
,2010280,3.65,8,7,0,0,0,3,2,Data Engineer,Data Science 
,2010281,3.89,9,8,0,0,0,4,1,Data Analyst,Data Science 
,2010282,3.36,8,7,4,7,3,5,1,Software Engineer,Software Engineering
,2010283,3.29,8,8,4,7,3,3,1,Software Engineer,Software Engineering 
,2010284,3.45,9,8,8,14,3,5,1,Software Engineer,Software Engineering 
,2010285,3.37,7,7,0,0,0,3,1,Web Designer,Software Engineering 
,2010286,3.39,7,7,0,0,0,3,1,UI Designer,Software Engineering 
,2010287,3.17,7,7,0,0,0,2,1,Web Designer,Software Engineering 
,2010288,3.92,9,9,0,0,0,7,1,Data Analyst,Data Science 
,2010289,3.77,8,8,0,0,0,3,1,Data Engineer,Data Science 
,2010290,3.68,7,7,0,0,4,2,1,ML engineer,Data Science 
,2010291,3.81,7,7,0,0,0,3,1,Data Analyst,Data Science 
,2010292,3.73,7,7,0,0,5,2,1,ML engineer,Data Science 
,2010293,3.68,8,8,14,20,0,7,2,Software Engineer,Data Science 
,2010294,3.5,7,7,0,0,9,6,1,ML engineer,Data Science 
,2010295,3.22,6,5,0,0,0,2,1,UI Designer,Software Engineering 
,2010296,3.31,6,6,0,0,0,2,1,Cyber Security Analyst,Network and Security 
,2010297,3.27,7,7,0,0,0,2,1,Web Developer,Data Science 
,2010298,3.14,6,6,9,9,0,4,2,Software Engineer,Software Engineering 
,2010299,3.61,5,5,0,0,0,3,0,No job,Data Science
,2010300,3.57,6,7,0,0,0,2,0,No job,Data Science
,2010301,3.25,6,6,1,5,1,3,1,Web Designer,Software Engineering 
,2010302,3.44,6,5,2,4,1,2,1,Software Engineer,Software Engineering 
,2010303,3.54,7,5,3,7,3,4,1,Data Analyst,Data Science 
,2010304,3.32,7,6,1,5,4,2,2,Software Engineer,Software Engineering 
,2010305,3.47,6,5,1,6,8,4,3,Data Engineer,Data Science 
,2010306,3.59,5,5,2,7,5,4,1,Data Analyst,Data Science 
,2010307,3.82,7,6,2,3,2,3,1,Data Engineer,Data Science 
,2010308,3.41,7,6,2,7,6,4,1,ML engineer,Data Science 
,2010309,3.55,6,5,2,6,5,4,3,Software Engineer,Software Engineering 
,2010310,3.23,6,5,2,4,2,4,1,Software Engineer,Data Science 
,2010311,3.39,7,5,3,6,5,3,1,Data Engineer,Data Science 
,2010312,3.59,7,5,2,5,4,2,2,ML engineer,Data Science 
,2010313,3.49,7,5,1,4,5,2,1,Data Analyst,Data Science 
,2010314,3.64,7,6,1,3,3,3,1,Data Analyst,Data Science 
,2010315,3.52,8,6,1,4,3,2,1,Data Engineer,Data Science 
,2010316,3.43,5,5,4,6,5,4,1,Backend Engineer,Software Engineering
,2010317,3.6,6,5,3,6,4,3,1,Backend Engineer,Software Engineering 
,2010318,3.42,5,5,2,3,3,2,2,Data Analyst,Data Science 
,2010319,3.14,5,5,3,4,4,3,1,DevOps Engineer,Software Engineering
,2010320,3.22,6,5,2,5,5,2,2,QA Engineer,Software Engineering 
,2010321,3.21,6,5,1,1,4,2,1,MlOps Engineer,Data Science
,2010322,3.78,7,5,2,4,4,2,2,FullStack Engineer,Software Engineering 
,2010323,3.28,8,7,2,6,7,3,1,MlOps Engineer,Data Science 
,2010324,3.64,6,5,2,3,4,2,1,DevOps Engineer,Software Engineering 
,2010325,3.38,6,6,4,7,2,2,2,Backend Engineer,Software Engineering 
,2010326,3.67,7,6,2,5,3,2,1,Frontend Developer ,Software Engineering 
,2010327,3.67,6,5,2,6,3,3,2,QA Engineer,Software Engineering 
,2010328,3.59,7,6,2,3,4,2,1,Data Analyst,Data Science 
,2010329,3.72,7,6,1,6,3,2,1,FullStack Engineer,Software Engineering
,2010330,3.49,7,6,4,8,3,5,1,Security Engineer,Software Engineering 
,2010331,3.41,6,5,1,5,2,4,1,Security Engineer,Software Engineering
,2010332,3.38,6,5,1,5,2,4,1,Frontend Developer,Software Engineering 
,2010333,3.46,5,5,2,22,5,5,1,Backend Engineer,Software Engineering
,2010334,3.51,7,5,1,12,2,2,1,DevOps Engineer,Software Engineering
,2010335,3.59,7,6,3,15,2,5,3,QA Engineer,Software Engineering 
,2010336,3.59,7,6,1,5,8,6,1,ML engineer,Data Science 
,2010337,3.47,8,5,1,2,10,7,3,ML engineer,Data Science
,2010338,3.77,7,5,1,4,9,3,2,MlOps Engineer,Data Science 
,2010339,3.79,8,5,1,6,11,4,1,Data Scientist,Data Science
,2010340,3.22,6,4,1,14,2,5,1,FullStack Engineer,Data Science
,2010341,3.11,6,5,1,2,14,4,1,Data Scientist,Data Science 
,2010342,3.42,5,5,3,14,3,3,2,DevOps Engineer,Data Science 
,2010343,3.52,6,5,1,3,9,7,1,ML engineer,Data Science
,2010344,3.66,6,5,4,14,3,8,1,Backend Engineer,Software Engineering 
,2010345,3.29,5,5,2,3,11,6,2,MlOps Engineer,Data Science 
,2010346,3.31,8,6,1,2,9,5,2,Data Scientist,Data Science 
,2010347,3.36,7,5,8,11,2,6,1,FullStack Engineer,Software Engineering 
,2010348,3.74,7,5,1,2,10,7,1,Data Engineer,Data Science 
,2010349,3.19,7,5,1,3,13,5,2,ML engineer,Data Science 
,2010350,3.25,6,5,1,2,12,6,1,Data Architect,Data Science 
,2010351,3.45,7,6,1,1,16,8,2,Data Engineer,Data Science 
,2010352,3.57,8,5,2,5,7,4,1,Data Analyst,Data Science 
,2010353,3.58,7,5,1,2,16,7,1,MlOps Engineer,Data Science 
,2010354,3.55,6,6,6,17,2,5,2,Backend Engineer,Software Engineering 
,2010355,3.44,7,6,7,18,2,6,2,DevOps Engineer,Software Engineering 
,2010356,3.47,8,6,1,1,15,6,2,Data Scientist,Data Science 
,2010357,3.3,7,4,1,1,11,4,2,Data Architect,Data Science 
,2010358,3.61,7,6,1,1,16,8,2,ML engineer,Data Science 
,2010359,3.11,6,5,12,21,1,8,4,FullStack Engineer,Software Engineering 
,2010360,3.23,7,5,1,1,22,8,4,Data Scientist,Data Science 
,2010361,3.48,7,5,1,1,17,4,2,ML engineer,Data Science 
,2010362,3.25,7,6,1,1,15,6,3,Data Engineer,Data Science 
,2010363,3.36,7,5,1,5,18,5,3,Data Engineer,Data Science 
,2010364,3.32,8,6,7,13,2,7,2,DevOps Engineer,Software Engineering 
,2010365,3.43,7,5,1,1,11,8,1,Data Scientist,Data Science 
,2010366,3.69,8,6,1,1,15,5,2,Data Engineer,Data Science 
,2010367,3.61,7,6,1,1,21,7,1,Data Architect,Data Science 
,2010368,3.39,8,6,13,19,2,8,2,FullStack Engineer,Software Engineering 
,2010369,3.27,7,6,1,1,15,6,1,Data Scientist,Data Science 
,2010370,3.17,7,5,1,1,12,10,2,ML engineer,Data Science 
,2010371,3.49,7,6,11,15,1,7,4,FullStack Engineer,Software Engineering 
,2010372,3.31,7,6,1,1,15,6,2,Data Architect,Data Science 
,2010373,3.11,7,7,1,1,1,2,1,Web Developer,Software Engineering
,2010374,3.16,7,5,1,1,1,3,1,UI Designer ,Software Engineering 
,2010375,3.22,7,6,1,1,1,3,1,Web Designer ,Data Science 
,2010376,3.27,7,5,1,1,1,2,1,Web Developer ,Data Science 
,2010377,3.18,5,4,1,1,1,2,1,Web Designer ,Network and Security 
,2010378,3.39,5,5,1,1,1,4,1,Web Designer ,Software Engineering 
,2010379,3.33,6,6,1,1,1,3,1,UI Designer,Software Engineering 
,2010380,3.45,6,5,7,11,1,6,1,FullStack Engineer,Software Engineering 
,2010381,3.18,7,6,13,18,2,4,1,DevOps Engineer ,Software Engineering 
,2010382,3.27,7,6,1,1,11,6,1,Data Scientist ,Data Science 
,2010383,3.11,7,6,5,11,1,6,2,DevOps Engineer,Software Engineering 
,2010384,3.29,7,6,1,1,8,6,2,Data Engineer,Data Science 
,2010385,3.414,7,7,1,1,11,8,1,ML engineer,Data Science 
,2010386,3.66,8,6,7,11,2,7,2,Backend Engineer,Software Engineering 
,2010387,3.77,7,7,1,1,11,8,2,ML engineer,Data Science 
,2010388,3.79,8,7,1,1,14,7,1,ML engineer,Data Science 
,2010389,3.99,9,8,0,0,0,7,1,Data Analyst,Data Science
,2010390,3.64,9,7,0,0,1,4,1,Data Scientist,Data Science
,2010391,3.77,7,7,0,0,0,4,1,Data Analyst,Data Science
,2010392,3.58,7,6,0,0,0,2,1,Web Developer ,Network and Security 
,2010393,3.44,8,8,4,6,0,5,1,Data Scientist ,Software Engineering 
,2010394,3.93,8,8,3,2,3,5,3,Data Scientist,Data Science
,2010395,3.42,6,6,1,2,1,2,1,App Developer,Software Engineering
,2010396,3.62,6,4,3,5,0,6,2,ML engineer,Data Science
,2010397,3.78,6,6,0,0,0,6,1,ML engineer,Data Science
,2010398,3.56,6,6,3,3,2,6,2,Software Engineer,Software Engineering
,2010399,3.69,6,7,3,6,2,6,2,Data Analyst,Data Science
,2010400,3.95,7,8,2,0,0,8,2,Network engineer,Network and Security
,2010401,3.25,6,6,1,5,1,3,1,Web Designer,Software Engineering 
,2010402,3.63,8,6,0,0,3,5,2,ML engineer,Data Science 
,2010403,3.41,7,6,0,0,0,4,1,Web Developer ,Software Engineering 
,2010404,3.43,8,7,0,0,0,4,1,Web Developer ,Software Engineering
,2010405,3.39,8,7,0,0,0,4,1,Web Developer ,Software Engineering 
,2010406,3.38,8,7,0,0,0,3,1,Web Developer ,Software Engineering 
,2010407,3.29,8,7,0,0,0,3,1,Web Developer ,Software Engineering 
,2010408,3.38,8,7,0,0,0,4,1,Web Developer ,Software Engineering 
,2010409,3.4,8,7,0,0,0,4,1,App Developer,Software Engineering 
,2010410,3.39,8,7,0,0,0,4,1,App Developer ,Software Engineering 
,2010411,3.38,8,7,0,0,0,3,1,App Developer ,Software Engineering 
,2010412,3.31,7,7,0,0,0,4,1,App Developer ,Software Engineering 
,2010413,3.28,7,6,0,0,0,4,1,App Developer ,Software Engineering 
,2010414,3.35,7,6,0,0,0,3,1,App Developer ,Software Engineering 
,2010415,3.51,7,6,0,0,0,3,1,App Developer ,Software Engineering 
,2010416,3.49,8,5,0,0,0,3,1,App Developer ,Software Engineering
,2010417,3.48,8,5,0,0,0,3,1,App Developer ,Software Engineering 
,2010418,3.89,8,7,0,0,2,4,1,Data Analyst,Data Science 
,2010419,3.73,8,7,0,0,3,5,1,Data Analyst,Data Science 
,2010420,3.79,8,7,0,0,3,4,1,Data Analyst,Data Science 
,2010421,3.75,8,7,0,0,3,4,1,Data Analyst,Data Science 
,2010422,3.78,8,7,0,0,3,5,1,Data Analyst,Data Science 
,2010423,3.78,8,7,0,0,4,5,1,Data Analyst ,Data Science 
,2010424,3.77,8,7,0,0,4,5,1,Data Analyst,Data Science 
,2010425,3.66,8,6,0,0,5,6,1,Data Analyst,Data Science 
,2010426,3.68,8,7,0,0,0,5,1,Network Engineer ,Network and Security 
,2010427,3.75,8,6,0,0,0,6,1,Network Engineer,Network and Security
,2010428,3.76,8,7,0,0,0,6,1,Network Engineer,Network and Security 
,2010429,3.58,8,7,0,0,0,5,1,Network Engineer,Network and Security
,2010430,3.83,8,7,0,0,0,4,1,Network Engineer,Network and Security 
,2010431,3.68,7,6,0,0,0,5,1,Network Engineer,Network and Security 
,2010432,3.73,7,7,0,0,0,4,1,Network Engineer,Network and Security 
,2010433,3.73,8,7,0,0,0,4,1,Network Engineer,Network and Security 
,2010434,3.83,7,7,0,0,4,5,1,Cyber Security Analyst,Network and Security
,2010435,3.81,7,6,0,0,3,5,1,Cyber Security Analyst,Network and Security
,2010436,3.73,7,7,0,0,3,4,1,Cyber Security Analyst,Network and Security
,2010437,3.74,8,7,0,0,3,5,1,Cyber Security Analyst,Network and Security
,2010438,3.87,8,7,0,0,3,4,1,Cyber Security Analyst,Network and Security 
,2010439,3.81,8,6,0,0,3,5,1,Cyber Security Analyst,Network and Security
,2010440,3.59,7,6,0,0,2,3,1,Cyber Security Analyst,Network and Security 
,2010441,3.76,8,7,0,0,3,5,1,Cyber Security Analyst,Network and Security 
,2010442,3.65,8,7,0,0,3,5,1,Cyber Security Analyst,Network and Security 
,2010443,3.69,8,7,0,0,0,6,1,Web Designer ,Data Science 
,2010444,3.86,8,7,0,0,0,6,1,Web Designer,Data Science 
,2010445,3.82,8,7,0,0,0,6,1,Web Designer ,Data Science 
,2010446,3.87,8,7,0,0,0,5,1,Web Designer ,Data Science 
,2010447,3.79,8,8,0,0,0,6,1,Web Designer ,Data Science 
,2010448,3.83,8,7,0,0,0,6,1,Web Designer,Data Science 
,2010449,3.65,9,8,2,4,4,5,2,ML engineer,Data Science 
,2010450,3.71,8,7,1,3,4,6,1,ML engineer,Data Science 
,2010451,3.85,8,7,0,0,5,6,1,ML engineer,Data Science 
,2010452,3.87,8,8,0,0,6,5,1,ML engineer,Data Science 
,2010453,3.69,8,7,0,0,0,4,1,Network Engineer,Network and Security 
,2010454,3.48,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010455,3.58,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010456,3.61,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010457,3.47,8,7,0,0,0,3,1,Network Engineer,Network and Security 
,2010458,3.39,8,8,0,0,0,3,2,Network Engineer,Network and Security 
,2010459,3.28,8,7,0,0,0,3,2,Web Designer,Software Engineering 
,2010460,3.21,6,6,0,0,0,3,3,Software Engineer,Software Engineering 
,2010461,3.11,8,6,4,5,1,4,4,Software Engineer,Software Engineering 
,2010462,3.12,8,7,4,3,1,6,4,Software Engineer,Software Engineering 
,2010463,3.17,7,6,3,3,1,4,5,Software Engineer,Software Engineering 
,2010464,3.22,7,6,2,5,0,3,2,App Developer ,Software Engineering 
,2010465,3.19,8,6,3,4,0,3,2,UI Designer ,Software Engineering 
,2010466,3.11,8,6,3,2,0,4,1,UI Designer ,Software Engineering 
,2010467,3.13,8,6,0,0,0,2,3,UI Designer,Software Engineering 
,2010468,3.21,8,6,0,0,0,2,1,UI Designer ,Software Engineering 
,2010469,3.78,8,6,0,0,0,4,3,ML engineer,Data Science 
,2010470,2.93,8,6,5,10,0,3,3,Software Engineer,Data Science 
,2010471,3.09,8,6,4,11,0,3,3,Software Engineer,Software Engineering 
,2010472,3.25,8,6,5,13,0,2,2,Software Engineer,Software Engineering 
,2010473,2.93,7,6,5,15,0,3,4,Software Engineer,Software Engineering 
,2010474,3.11,8,5,6,13,0,3,4,Software Engineer,Software Engineering 
,2010475,3.19,8,6,6,5,0,3,2,Software Engineer,Software Engineering 
,2010476,3.2,8,6,4,3,1,5,2,Software Engineer,Software Engineering 
,2010477,2.98,8,6,3,2,2,3,1,Data Analyst,Data Science 
,2010478,3.11,9,7,2,10,3,2,3,ML engineer,Data Science
,2010479,3.25,8,6,3,10,4,4,3,ML engineer,Data Science 
,2010480,3.22,8,6,4,8,2,3,2,ML engineer,Data Science 
,2010481,3.87,9,7,3,2,3,2,3,Data Engineer,Data Science 
,2010482,3.81,8,6,4,3,2,2,3,Data Engineer,Data Science 
,2010483,3.33,8,6,3,7,3,3,2,ML engineer,Data Science 
,2010484,3.33,8,7,3,2,1,4,1,Software Engineer,Data Science 
,2010485,3.13,6,6,2,3,1,3,1,Web Designer,Software Engineering 
,2010486,3.33,7,5,4,4,1,4,4,Web Developer ,Software Engineering 
,2010487,3.22,6,5,3,3,1,3,4,Software Engineer,Software Engineering 
,2010488,3.17,8,6,0,0,0,3,3,Cyber Security Analyst,Network and Security 
,2010489,3.69,8,6,0,0,0,4,2,Data Analyst,Data Science 
,2010490,3.72,8,5,0,0,0,4,2,Data Analyst,Data Science 
,2010491,3.41,7,6,0,0,0,2,1,Web Developer,Data Science 
,2010492,3.18,6,6,0,0,0,2,2,UI Designer ,Software Engineering 
,2010493,3.23,6,6,0,0,0,3,3,Data Analyst,Data Science 
,2010494,3.09,5,5,0,0,0,2,2,UI Designer ,Software Engineering 
,2010495,3.25,6,6,4,5,3,4,3,ML engineer,Data Science 
,2010496,3.24,7,7,1,2,1,2,2,Data Engineer,Data Science 
,2010497,3.21,6,6,0,0,0,2,2,UI Designer,Software Engineering 
,2010498,3.15,7,6,0,0,0,2,3,App Developer,Software Engineering 
,2010499,3.33,7,6,0,0,5,2,4,Data Analyst,Data Science 
,2010500,3.26,7,7,0,0,0,2,2,Web Developer,Software Engineering 
,2010501,3.58,7,7,0,0,4,4,2,Data Analyst,Data Science 
,2010502,3.77,7,7,0,0,4,2,3,ML engineer,Data Science 
,2010503,3.65,7,6,4,3,2,3,2,Software Engineer,Software Engineering 
,2010504,3.53,7,7,2,3,1,3,2,Software Engineer,Software Engineering 
,2010505,3.88,8,8,0,0,0,4,1,Data Analyst,Data Science 
,2010506,3.83,8,7,0,0,0,3,1,Data Analyst,Data Science 
,2010507,3.97,9,8,0,0,0,66,1,Data Analyst,Data Science 
,2010508,3.77,8,7,0,0,0,4,1,Data Analyst,Data Science 
,2010509,3.69,7,6,2,2,2,4,2,Software Engineer,Software Engineering 
,2010510,3.72,8,7,3,2,4,4,2,Software Engineer,Software Engineering 
,2010511,3.73,8,6,2,1,3,3,1,Software Engineer,Software Engineering 
,2010512,3.43,7,6,4,2,2,5,2,Data Analyst,Data Science 
,2010513,3.43,7,7,0,0,0,3,3,App Developer,Software Engineering 
,2010514,3.49,8,6,4,5,4,2,3,ML engineer,Data Science 
,2010515,3.51,7,7,0,0,0,2,3,Data Analyst,Data Science 
,2010516,3.62,9,6,2,5,4,5,2,ML engineer,Data Science
,2010517,3.58,8,6,0,0,6,5,1,ML engineer,Data Science 
,2010518,3.66,8,5,0,0,6,4,2,ML engineer,Data Science 
,2010519,3.29,7,7,3,3,7,3,2,ML engineer,Data Science 
,2010520,3.59,7,6,0,0,0,3,1,Data Analyst,Data Science 
,2010521,3.24,6,6,0,0,0,2,1,Web Designer,Software Engineering 
,2010522,3.12,7,7,0,0,0,2,1,UI Designer,Software Engineering
,2010523,3.19,7,7,0,0,0,2,1,Web Designer,Software Engineering 
,2010524,3.29,7,7,0,0,0,2,2,Web Developer,Software Engineering
,2010525,3.73,8,7,3,2,3,2,1,ML engineer,Data Science 
,2010526,3.55,8,7,3,3,3,3,2,Data Engineer,Data Science 
,2010527,3.87,7,7,0,0,0,4,2,Data Analyst,Data Science 
,2010528,3.35,6,6,0,0,0,3,1,App Developer,Software Engineering 
,2010529,3.63,8,8,2,4,4,5,2,ML engineer,Data Science 
,2010530,3.54,7,7,1,2,2,3,1,Data Engineer,Data Science 
,2010531,3.59,8,8,0,0,0,3,3,Data Engineer,Data Science 
,2010532,3.48,7,7,0,0,0,3,2,Web Developer,Software Engineering 
,2010533,3.57,8,7,0,0,3,5,1,Data Engineer,Data Science 
,2010534,3.65,8,7,0,0,0,3,2,Data Engineer,Data Science 
,2010535,3.89,9,8,0,0,0,4,1,Data Analyst,Data Science 
,2010536,3.36,8,7,4,7,3,5,1,Software Engineer,Software Engineering
,2010537,3.29,8,8,4,7,3,3,1,Software Engineer,Software Engineering 
,2010538,3.45,9,8,8,14,3,5,1,Software Engineer,Software Engineering 
,2010539,3.37,7,7,0,0,0,3,1,Web Designer,Software Engineering 
,2010540,3.39,7,7,0,0,0,3,1,UI Designer,Software Engineering 
,2010541,3.17,7,7,0,0,0,2,1,Web Designer,Software Engineering 
,2010542,3.92,9,9,0,0,0,7,1,Data Analyst,Data Science 
,2010543,3.77,8,8,0,0,0,3,1,Data Engineer,Data Science 
,2010544,3.68,7,7,0,0,4,2,1,ML engineer,Data Science 
,2010545,3.81,7,7,0,0,0,3,1,Data Analyst,Data Science 
,2010546,3.73,7,7,0,0,5,2,1,ML engineer,Data Science 
,2010547,3.68,8,8,14,20,0,7,2,Software Engineer,Data Science 
,2010548,3.5,7,7,0,0,9,6,1,ML engineer,Data Science 
,2010549,3.22,6,5,0,0,0,2,1,UI Designer,Software Engineering 
,2010550,3.31,6,6,0,0,0,2,1,Cyber Security Analyst,Network and Security 
,2010551,3.27,7,7,0,0,0,2,1,Web Developer,Data Science 
,2010552,3.14,6,6,9,9,0,4,2,Software Engineer,Software Engineering 
,2010553,3.25,6,6,1,5,1,3,1,Web Designer,Software Engineering 
,2010554,3.44,6,5,2,4,1,2,1,Software Engineer,Software Engineering 
,2010555,3.54,7,5,3,7,3,4,1,Data Analyst,Data Science 
,2010556,3.32,7,6,1,5,4,2,2,Software Engineer,Software Engineering 
,2010557,3.47,6,5,1,6,8,4,3,Data Engineer,Data Science 
,2010558,3.59,5,5,2,7,5,4,1,Data Analyst,Data Science 
,2010559,3.82,7,6,2,3,2,3,1,Data Engineer,Data Science 
,2010560,3.41,7,6,2,7,6,4,1,ML engineer,Data Science 
,2010561,3.55,6,5,2,6,5,4,3,Software Engineer,Software Engineering 
,2010562,3.23,6,5,2,4,2,4,1,Software Engineer,Data Science 
,2010563,3.39,7,5,3,6,5,3,1,Data Engineer,Data Science 
,2010564,3.59,7,5,2,5,4,2,2,ML engineer,Data Science 
,2010565,3.49,7,5,1,4,5,2,1,Data Analyst,Data Science 
,2010566,3.64,7,6,1,3,3,3,1,Data Analyst,Data Science 
,2010567,3.52,8,6,1,4,3,2,1,Data Engineer,Data Science 
,2010568,3.43,5,5,4,6,5,4,1,Backend Engineer,Software Engineering
,2010569,3.6,6,5,3,6,4,3,1,Backend Engineer,Software Engineering 
,2010570,3.42,5,5,2,3,3,2,2,Data Analyst,Data Science 
,2010571,3.14,5,5,3,4,4,3,1,DevOps Engineer,Software Engineering
,2010572,3.22,6,5,2,5,5,2,2,QA Engineer,Software Engineering 
,2010573,3.21,6,5,1,1,4,2,1,MlOps Engineer,Data Science
,2010574,3.78,7,5,2,4,4,2,2,FullStack Engineer,Software Engineering 
,2010575,3.28,8,7,2,6,7,3,1,MlOps Engineer,Data Science 
,2010576,3.64,6,5,2,3,4,2,1,DevOps Engineer,Software Engineering 
,2010577,3.38,6,6,4,7,2,2,2,Backend Engineer,Software Engineering 
,2010578,3.67,7,6,2,5,3,2,1,Frontend Developer ,Software Engineering 
,2010579,3.67,6,5,2,6,3,3,2,QA Engineer,Software Engineering 
,2010580,3.59,7,6,2,3,4,2,1,Data Analyst,Data Science 
,2010581,3.72,7,6,1,6,3,2,1,FullStack Engineer,Software Engineering
,2010582,3.49,7,6,4,8,3,5,1,Security Engineer,Software Engineering 
,2010583,3.41,6,5,1,5,2,4,1,Security Engineer,Software Engineering
,2010584,3.38,6,5,1,5,2,4,1,Frontend Developer,Software Engineering 
,2010585,3.46,5,5,2,22,5,5,1,Backend Engineer,Software Engineering
,2010586,3.51,7,5,1,12,2,2,1,DevOps Engineer,Software Engineering
,2010587,3.59,7,6,3,15,2,5,3,QA Engineer,Software Engineering 
,2010588,3.59,7,6,1,5,8,6,1,ML engineer,Data Science 
,2010589,3.47,8,5,1,2,10,7,3,ML engineer,Data Science
